DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2023-08,2902923,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2023-09,2776982,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2023-10,2730500,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2023-11,2229020,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2023-12,2206944,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2024-01,2008456,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2024-02,2154838,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2024-03,2511080,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2024-04,2622919,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,International transport,2024-05,2772393,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-01,262447,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-02,261976,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-03,306761,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-04,348662,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-05,337875,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-06,353127,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-07,393256,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-08,396248,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-09,366488,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-10,336703,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-11,268387,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2023-12,281981,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2024-01,248330,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2024-02,263865,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2024-03,317172,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2024-04,338367,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,National transport,2024-05,357098,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-01,2242460,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-02,2247800,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-03,2629884,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-04,2836821,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-05,2928516,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-06,2989747,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-07,3265079,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-08,3299171,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-09,3143470,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-10,3067203,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-11,2497407,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2023-12,2488925,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2024-01,2256786,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2024-02,2418703,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2024-03,2828252,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2024-04,2961286,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,LISBOA airport,Total,Total transport,2024-05,3129491,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-01,5431,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-02,4878,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-03,5304,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-04,7281,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-05,8411,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-06,10199,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-07,14818,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-08,16102,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-09,11525,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-10,7288,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-11,4918,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2023-12,5794,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2024-01,5366,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2024-02,5210,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2024-03,5932,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2024-04,7350,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,National transport,2024-05,9294,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-01,5431,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-02,4878,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-03,5304,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-04,7281,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-05,8411,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-06,10199,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-07,14818,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-08,16102,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-09,11525,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-10,7288,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-11,4918,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2023-12,5794,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2024-01,5366,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2024-02,5210,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2024-03,5932,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2024-04,7350,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAO JORGE airport,Total,Total transport,2024-05,9294,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,International transport,2024-05,2,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-01,77,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-02,133,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-03,228,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-04,276,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-05,270,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-06,334,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-07,483,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-08,480,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-09,359,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-10,226,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-11,121,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2023-12,93,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2024-01,105,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2024-02,78,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2024-03,58,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2024-04,55,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,National transport,2024-05,88,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-01,77,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-02,133,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-03,228,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-04,276,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-05,270,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-06,334,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-07,483,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-08,480,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-09,359,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-10,226,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-11,121,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2023-12,93,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2024-01,105,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2024-02,78,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2024-03,58,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2024-04,55,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VILA REAL airport,Total,Total transport,2024-05,90,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-01,88,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-02,87,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-03,88,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-04,254,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-05,197,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-06,293,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-07,471,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-08,515,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-09,321,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-10,215,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-11,59,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2023-12,61,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2024-01,73,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2024-02,72,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2024-03,50,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2024-04,65,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,National transport,2024-05,76,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-01,88,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-02,87,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-03,88,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-04,254,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-05,197,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-06,293,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-07,471,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-08,515,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-09,321,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-10,215,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-11,59,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2023-12,61,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2024-01,73,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2024-02,72,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2024-03,50,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2024-04,65,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,VISEU airport,Total,Total transport,2024-05,76,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BACAU/GEORGE ENESCU airport,Total,International transport,2023-01,32161,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BACAU/GEORGE ENESCU airport,Total,International transport,2023-02,11697,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BACAU/GEORGE ENESCU airport,Total,International transport,2023-03,14553,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BACAU/GEORGE ENESCU airport,Total,International transport,2023-04,15502,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BACAU/GEORGE ENESCU airport,Total,International transport,2023-05,16643,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BACAU/GEORGE ENESCU airport,Total,International transport,2023-06,22075,
